Customer ID,Sales,Customer Segment
CUST068745,28143.71,Medium Value
CUST068746,45258.37,High Value
CUST068747,34623.64,Medium Value
CUST068748,25573.19,Medium Value
CUST068749,28816.42,Medium Value
CUST068750,48161.14,High Value
CUST068751,39707.93,Medium Value
CUST068752,10597.68,Low Value
CUST068753,4440.83,Low Value
CUST068754,20824.38,Medium Value
CUST068755,37096.39,Medium Value
CUST068756,15796.24,Low Value
CUST068757,23292.32,Medium Value
CUST068758,4220.38,Low Value
CUST068759,28591.82,Medium Value
CUST068760,23785.6,Medium Value
CUST068761,13698.39,Low Value
CUST068762,23208.64,Medium Value
CUST068763,9476.87,Low Value
CUST068764,11375.17,Low Value
CUST068765,107.47,Low Value
CUST068766,7043.96,Low Value
CUST068767,41213.51,High Value
CUST068768,36148.91,Medium Value
CUST068769,37497.83,Medium Value
CUST068770,33205.62,Medium Value
CUST068771,5291.12,Low Value
CUST068772,10034.63,Low Value
CUST068773,44214.68,High Value
CUST068774,8676.66,Low Value
CUST068775,44464.88,High Value
CUST068776,38580.65,Medium Value
CUST068777,49172.66,High Value
CUST068778,30130.33,Medium Value
CUST068779,7987.56,Low Value
CUST068780,24780.29,Medium Value
CUST068781,19645.25,Low Value
CUST068782,33401.66,Medium Value
CUST068783,36920.38,Medium Value
CUST068784,5525.01,Low Value
CUST068785,43874.65,High Value
CUST068786,24466.71,Medium Value
CUST068787,43688.79,High Value
CUST068788,5361.87,Low Value
CUST068789,27550.39,Medium Value
CUST068790,12165.5,Low Value
CUST068791,2338.4,Low Value
CUST068792,48814.64,High Value
CUST068793,4961.77,Low Value
CUST068794,33425.1,Medium Value
CUST068795,16829.28,Low Value
CUST068796,26170.41,Medium Value
CUST068797,11403.45,Low Value
CUST068798,4783.8,Low Value
CUST068799,42715.39,High Value
CUST068800,22679.58,Medium Value
CUST068801,3329.07,Low Value
CUST068802,31423.48,Medium Value
CUST068803,10607.51,Low Value
CUST068804,36199.62,Medium Value
CUST068805,15508.79,Low Value
CUST068806,36248.61,Medium Value
CUST068807,7949.32,Low Value
CUST068808,44169.09,High Value
CUST068809,42620.16,High Value
CUST068810,21099.08,Medium Value
CUST068811,9678.2,Low Value
CUST068812,666.89,Low Value
CUST068813,18086.05,Low Value
CUST068814,3711.35,Low Value
CUST068815,7675.97,Low Value
CUST068816,2685.19,Low Value
CUST068817,38736.04,Medium Value
CUST068818,34420.66,Medium Value
CUST068819,17485.13,Low Value
CUST068820,44088.37,High Value
CUST068821,5754.37,Low Value
CUST068822,562.01,Low Value
CUST068823,31926.34,Medium Value
CUST068824,35279.72,Medium Value
CUST068825,20258.33,Medium Value
CUST068826,24957.23,Medium Value
CUST068827,17648.34,Low Value
CUST068828,12427.14,Low Value
CUST068829,48598.09,High Value
CUST068830,44115.56,High Value
CUST068831,29237.6,Medium Value
CUST068832,7163.31,Low Value
CUST068833,16738.93,Low Value
CUST068834,22135.54,Medium Value
CUST068835,6710.57,Low Value
CUST068836,18137.05,Low Value
CUST068837,12733.84,Low Value
CUST068838,30662.48,Medium Value
CUST068839,45646.41,High Value
CUST068840,47386.34,High Value
CUST068841,15587.27,Low Value
CUST068842,37624.47,Medium Value
CUST068843,27654.16,Medium Value
CUST068844,15354.29,Low Value
CUST068845,44226.25,High Value
CUST068846,9308.94,Low Value
CUST068847,24595.0,Medium Value
CUST068848,28365.7,Medium Value
CUST068849,44868.09,High Value
CUST068850,46752.46,High Value
CUST068851,34973.15,Medium Value
CUST068852,14469.88,Low Value
CUST068853,3109.51,Low Value
CUST068854,39724.77,Medium Value
CUST068855,20910.63,Medium Value
CUST068856,32014.41,Medium Value
CUST068857,12741.08,Low Value
CUST068858,28153.06,Medium Value
CUST068859,22711.15,Medium Value
CUST068860,13662.49,Low Value
CUST068861,45253.38,High Value
CUST068862,33995.78,Medium Value
CUST068863,22786.89,Medium Value
CUST068864,40591.83,High Value
CUST068865,40703.88,High Value
CUST068866,24229.55,Medium Value
CUST068867,39142.46,Medium Value
CUST068868,1406.99,Low Value
CUST068869,15490.93,Low Value
CUST068870,37318.86,Medium Value
CUST068871,20590.7,Medium Value
CUST068872,5777.33,Low Value
CUST068873,21735.95,Medium Value
CUST068874,21130.08,Medium Value
CUST068875,14629.86,Low Value
CUST068876,25963.24,Medium Value
CUST068877,27290.66,Medium Value
CUST068878,9740.65,Low Value
CUST068879,2139.59,Low Value
CUST068880,18461.79,Low Value
CUST068881,2009.28,Low Value
CUST068882,5384.18,Low Value
CUST068883,41082.75,High Value
CUST068884,28512.2,Medium Value
CUST068885,26913.23,Medium Value
CUST068886,49890.86,High Value
CUST068887,46024.58,High Value
CUST068888,5349.45,Low Value
CUST068889,21123.37,Medium Value
CUST068890,16067.08,Low Value
CUST068891,47119.04,High Value
CUST068892,23523.57,Medium Value
CUST068893,22744.74,Medium Value
CUST068894,30563.29,Medium Value
CUST068895,26853.35,Medium Value
CUST068896,44989.84,High Value
CUST068897,30859.87,Medium Value
CUST068898,45764.86,High Value
CUST068899,24973.89,Medium Value
CUST068900,29564.82,Medium Value
CUST068901,38027.78,Medium Value
CUST068902,12596.66,Low Value
CUST068903,11828.03,Low Value
CUST068904,33001.26,Medium Value
CUST068905,8827.4,Low Value
CUST068906,46548.76,High Value
CUST068907,21191.62,Medium Value
CUST068908,7708.57,Low Value
CUST068909,31199.06,Medium Value
CUST068910,18034.36,Low Value
CUST068911,19100.49,Low Value
CUST068912,24212.71,Medium Value
CUST068913,34374.58,Medium Value
CUST068914,18259.34,Low Value
CUST068915,35890.19,Medium Value
CUST068916,17552.71,Low Value
CUST068917,31199.49,Medium Value
CUST068918,47802.24,High Value
CUST068919,26478.82,Medium Value
CUST068920,27524.05,Medium Value
CUST068921,21845.46,Medium Value
CUST068922,37679.07,Medium Value
CUST068923,45945.33,High Value
CUST068924,20814.28,Medium Value
CUST068925,43205.4,High Value
CUST068926,26292.88,Medium Value
CUST068927,48401.32,High Value
CUST068928,22706.49,Medium Value
CUST068929,26023.09,Medium Value
CUST068930,8400.55,Low Value
CUST068931,19412.91,Low Value
CUST068932,15788.97,Low Value
CUST068933,4630.25,Low Value
CUST068934,38520.29,Medium Value
CUST068935,49376.57,High Value
CUST068936,6688.13,Low Value
CUST068937,7465.27,Low Value
CUST068938,6202.96,Low Value
CUST068939,4526.06,Low Value
CUST068940,22477.62,Medium Value
CUST068941,12259.56,Low Value
CUST068942,43703.84,High Value
CUST068943,17405.71,Low Value
CUST068944,43023.89,High Value
CUST068945,39310.63,Medium Value
CUST068946,6201.76,Low Value
CUST068947,25759.37,Medium Value
CUST068948,39405.2,Medium Value
CUST068949,3627.04,Low Value
CUST068950,9439.63,Low Value
CUST068951,40865.1,High Value
CUST068952,28472.75,Medium Value
CUST068953,38973.33,Medium Value
CUST068954,18404.42,Low Value
CUST068955,36605.57,Medium Value
CUST068956,20191.75,Low Value
CUST068957,15786.45,Low Value
CUST068958,11894.95,Low Value
CUST068959,33452.59,Medium Value
CUST068960,28360.36,Medium Value
CUST068961,48194.35,High Value
CUST068962,23229.38,Medium Value
CUST068963,24635.3,Medium Value
CUST068964,21230.27,Medium Value
CUST068965,47627.6,High Value
CUST068966,39186.93,Medium Value
CUST068967,40131.6,High Value
CUST068968,49465.03,High Value
CUST068969,18978.06,Low Value
CUST068970,43958.56,High Value
CUST068971,33786.2,Medium Value
CUST068972,19694.69,Low Value
CUST068973,13434.23,Low Value
CUST068974,39587.03,Medium Value
CUST068975,40504.17,High Value
CUST068976,13390.15,Low Value
CUST068977,26459.52,Medium Value
CUST068978,15405.78,Low Value
CUST068979,13774.87,Low Value
CUST068980,30008.81,Medium Value
CUST068981,26093.97,Medium Value
CUST068982,31880.01,Medium Value
CUST068983,14881.79,Low Value
CUST068984,4467.3,Low Value
CUST068985,14524.87,Low Value
CUST068986,29740.74,Medium Value
CUST068987,34164.86,Medium Value
CUST068988,26477.01,Medium Value
CUST068989,35915.02,Medium Value
CUST068990,36445.47,Medium Value
CUST068991,11816.42,Low Value
CUST068992,14463.25,Low Value
CUST068993,22470.36,Medium Value
CUST068994,33790.1,Medium Value
CUST068995,49682.8,High Value
CUST068996,2693.04,Low Value
CUST068997,12945.22,Low Value
CUST068998,48200.59,High Value
CUST068999,36107.29,Medium Value
CUST069000,33545.25,Medium Value
CUST069001,15369.13,Low Value
CUST069002,13403.62,Low Value
CUST069003,15583.66,Low Value
CUST069004,34879.42,Medium Value
CUST069005,14129.8,Low Value
CUST069006,17012.62,Low Value
CUST069007,7405.86,Low Value
CUST069008,40364.41,High Value
CUST069009,47705.56,High Value
CUST069010,222.97,Low Value
CUST069011,49742.81,High Value
CUST069012,25663.74,Medium Value
CUST069013,37295.58,Medium Value
CUST069014,17442.68,Low Value
CUST069015,19830.15,Low Value
CUST069016,42964.07,High Value
CUST069017,32649.61,Medium Value
CUST069018,12979.09,Low Value
CUST069019,48436.7,High Value
CUST069020,23840.76,Medium Value
CUST069021,48213.12,High Value
CUST069022,27430.75,Medium Value
CUST069023,13781.81,Low Value
CUST069024,16885.45,Low Value
CUST069025,43500.68,High Value
CUST069026,30148.37,Medium Value
CUST069027,44588.29,High Value
CUST069028,5821.31,Low Value
CUST069029,25259.97,Medium Value
CUST069030,27449.01,Medium Value
CUST069031,27338.54,Medium Value
CUST069032,7818.29,Low Value
CUST069033,39436.36,Medium Value
CUST069034,43973.07,High Value
CUST069035,20886.92,Medium Value
CUST069036,21781.46,Medium Value
CUST069037,47395.01,High Value
CUST069038,10510.67,Low Value
CUST069039,18321.49,Low Value
CUST069040,25990.61,Medium Value
CUST069041,26205.27,Medium Value
CUST069042,24825.31,Medium Value
CUST069043,18832.46,Low Value
CUST069044,11171.06,Low Value
CUST069045,16746.98,Low Value
CUST069046,35020.92,Medium Value
CUST069047,27514.34,Medium Value
CUST069048,35585.43,Medium Value
CUST069049,10813.59,Low Value
CUST069050,16478.81,Low Value
CUST069051,41150.6,High Value
CUST069052,25314.2,Medium Value
CUST069053,9490.37,Low Value
CUST069054,47737.45,High Value
CUST069055,10609.58,Low Value
CUST069056,44346.79,High Value
CUST069057,36494.63,Medium Value
CUST069058,29240.49,Medium Value
CUST069059,48420.3,High Value
CUST069060,49186.92,High Value
CUST069061,21198.46,Medium Value
CUST069062,13224.05,Low Value
CUST069063,765.77,Low Value
CUST069064,15110.22,Low Value
CUST069065,48550.35,High Value
CUST069066,1690.41,Low Value
CUST069067,9775.68,Low Value
CUST069068,44877.67,High Value
CUST069069,35589.18,Medium Value
CUST069070,12696.17,Low Value
CUST069071,49392.56,High Value
CUST069072,2599.82,Low Value
CUST069073,6141.77,Low Value
CUST069074,45150.81,High Value
CUST069075,17154.02,Low Value
CUST069076,18649.79,Low Value
CUST069077,25606.06,Medium Value
CUST069078,36147.45,Medium Value
CUST069079,17671.64,Low Value
CUST069080,9941.65,Low Value
CUST069081,46855.82,High Value
CUST069082,17956.58,Low Value
CUST069083,16809.9,Low Value
CUST069084,4583.35,Low Value
CUST069085,29007.38,Medium Value
CUST069086,12541.93,Low Value
CUST069087,47965.23,High Value
CUST069088,15787.43,Low Value
CUST069089,8333.26,Low Value
CUST069090,4904.06,Low Value
CUST069091,28395.64,Medium Value
CUST069092,17606.98,Low Value
CUST069093,32256.61,Medium Value
CUST069094,22462.47,Medium Value
CUST069095,32207.37,Medium Value
CUST069096,35206.85,Medium Value
CUST069097,47300.15,High Value
CUST069098,9859.95,Low Value
CUST069099,41561.04,High Value
CUST069100,13860.26,Low Value
CUST069101,36857.15,Medium Value
CUST069102,13195.58,Low Value
CUST069103,46780.52,High Value
CUST069104,45735.99,High Value
CUST069105,14573.99,Low Value
CUST069106,41755.4,High Value
CUST069107,15298.21,Low Value
CUST069108,19141.87,Low Value
CUST069109,28393.49,Medium Value
CUST069110,1742.57,Low Value
CUST069111,20412.18,Medium Value
CUST069112,49029.23,High Value
CUST069113,43608.25,High Value
CUST069114,3809.34,Low Value
CUST069115,30655.71,Medium Value
CUST069116,20910.3,Medium Value
CUST069117,18705.66,Low Value
CUST069118,33247.16,Medium Value
CUST069119,17693.55,Low Value
CUST069120,32025.41,Medium Value
CUST069121,43332.41,High Value
CUST069122,3676.14,Low Value
CUST069123,31714.65,Medium Value
CUST069124,3671.99,Low Value
CUST069125,22402.01,Medium Value
CUST069126,38586.45,Medium Value
CUST069127,46015.74,High Value
CUST069128,26304.13,Medium Value
CUST069129,36644.5,Medium Value
CUST069130,22752.43,Medium Value
CUST069131,13285.93,Low Value
CUST069132,4240.85,Low Value
CUST069133,293.7,Low Value
CUST069134,7172.58,Low Value
CUST069135,42362.8,High Value
CUST069136,5950.48,Low Value
CUST069137,30445.17,Medium Value
CUST069138,23862.1,Medium Value
CUST069139,12262.76,Low Value
CUST069140,21556.61,Medium Value
CUST069141,26708.29,Medium Value
CUST069142,7802.2,Low Value
CUST069143,15442.3,Low Value
CUST069144,28246.99,Medium Value
CUST069145,4300.75,Low Value
CUST069146,35262.17,Medium Value
CUST069147,795.69,Low Value
CUST069148,2084.61,Low Value
CUST069149,17223.24,Low Value
CUST069150,8551.53,Low Value
CUST069151,101.65,Low Value
CUST069152,3817.17,Low Value
CUST069153,8292.45,Low Value
CUST069154,18032.12,Low Value
CUST069155,5378.92,Low Value
CUST069156,22681.58,Medium Value
CUST069157,15114.98,Low Value
CUST069158,27148.95,Medium Value
CUST069159,19951.53,Low Value
CUST069160,39176.09,Medium Value
CUST069161,40695.96,High Value
CUST069162,43877.61,High Value
CUST069163,14981.97,Low Value
CUST069164,47760.2,High Value
CUST069165,41835.54,High Value
CUST069166,30516.67,Medium Value
CUST069167,267.57,Low Value
CUST069168,10797.5,Low Value
CUST069169,17765.92,Low Value
CUST069170,24770.2,Medium Value
CUST069171,22214.14,Medium Value
CUST069172,42510.72,High Value
CUST069173,31540.11,Medium Value
CUST069174,33009.22,Medium Value
CUST069175,10913.61,Low Value
CUST069176,1396.12,Low Value
CUST069177,40917.77,High Value
CUST069178,44441.32,High Value
CUST069179,45452.9,High Value
CUST069180,46987.03,High Value
CUST069181,48062.61,High Value
CUST069182,43327.3,High Value
CUST069183,45471.42,High Value
CUST069184,33594.15,Medium Value
CUST069185,38955.55,Medium Value
CUST069186,41998.63,High Value
CUST069187,29463.2,Medium Value
CUST069188,16108.92,Low Value
CUST069189,739.68,Low Value
CUST069190,11324.34,Low Value
CUST069191,35249.93,Medium Value
CUST069192,49289.77,High Value
CUST069193,20803.68,Medium Value
CUST069194,12733.7,Low Value
CUST069195,34697.71,Medium Value
CUST069196,1442.49,Low Value
CUST069197,14809.8,Low Value
CUST069198,820.77,Low Value
CUST069199,38495.57,Medium Value
CUST069200,10311.0,Low Value
CUST069201,48749.59,High Value
CUST069202,7519.59,Low Value
CUST069203,47712.98,High Value
CUST069204,23733.48,Medium Value
CUST069205,34600.99,Medium Value
CUST069206,19585.17,Low Value
CUST069207,34515.35,Medium Value
CUST069208,17440.47,Low Value
CUST069209,46852.25,High Value
CUST069210,38946.64,Medium Value
CUST069211,30626.72,Medium Value
CUST069212,37052.24,Medium Value
CUST069213,41321.97,High Value
CUST069214,44404.46,High Value
CUST069215,14964.84,Low Value
CUST069216,1347.99,Low Value
CUST069217,2844.9,Low Value
CUST069218,26758.1,Medium Value
CUST069219,9821.85,Low Value
CUST069220,28003.81,Medium Value
CUST069221,27939.18,Medium Value
CUST069222,27058.15,Medium Value
CUST069223,23506.14,Medium Value
CUST069224,23208.94,Medium Value
CUST069225,27845.9,Medium Value
CUST069226,9066.12,Low Value
CUST069227,45011.84,High Value
CUST069228,13961.72,Low Value
CUST069229,43140.21,High Value
CUST069230,24378.48,Medium Value
CUST069231,41653.4,High Value
CUST069232,23606.62,Medium Value
CUST069233,40404.99,High Value
CUST069234,30573.81,Medium Value
CUST069235,2762.37,Low Value
CUST069236,44580.84,High Value
CUST069237,43838.11,High Value
CUST069238,32086.26,Medium Value
CUST069239,11806.25,Low Value
CUST069240,23861.7,Medium Value
CUST069241,26014.96,Medium Value
CUST069242,40508.62,High Value
CUST069243,1739.96,Low Value
CUST069244,46586.51,High Value
CUST069245,34504.65,Medium Value
CUST069246,43759.53,High Value
CUST069247,6008.36,Low Value
CUST069248,35997.51,Medium Value
CUST069249,15227.82,Low Value
CUST069250,7205.39,Low Value
CUST069251,14597.32,Low Value
CUST069252,32502.61,Medium Value
CUST069253,19752.48,Low Value
CUST069254,19359.56,Low Value
CUST069255,24346.66,Medium Value
CUST069256,20327.39,Medium Value
CUST069257,38112.27,Medium Value
CUST069258,37522.8,Medium Value
CUST069259,38161.76,Medium Value
CUST069260,982.59,Low Value
CUST069261,45852.85,High Value
CUST069262,41765.34,High Value
CUST069263,4187.69,Low Value
CUST069264,7928.56,Low Value
CUST069265,18477.97,Low Value
CUST069266,39791.73,Medium Value
CUST069267,49354.71,High Value
CUST069268,9466.19,Low Value
CUST069269,22891.72,Medium Value
CUST069270,18134.09,Low Value
CUST069271,10167.59,Low Value
CUST069272,45363.77,High Value
CUST069273,34856.68,Medium Value
CUST069274,20563.35,Medium Value
CUST069275,8497.46,Low Value
CUST069276,26784.09,Medium Value
CUST069277,21739.22,Medium Value
CUST069278,9430.45,Low Value
CUST069279,26275.53,Medium Value
CUST069280,34269.5,Medium Value
CUST069281,35529.39,Medium Value
CUST069282,32104.43,Medium Value
CUST069283,2699.09,Low Value
CUST069284,5096.33,Low Value
CUST069285,44415.1,High Value
CUST069286,32153.57,Medium Value
CUST069287,13303.42,Low Value
CUST069288,314.55,Low Value
CUST069289,38938.45,Medium Value
CUST069290,11864.31,Low Value
CUST069291,10203.49,Low Value
CUST069292,26878.36,Medium Value
CUST069293,25873.77,Medium Value
CUST069294,15230.24,Low Value
CUST069295,8761.72,Low Value
CUST069296,41250.99,High Value
CUST069297,13630.02,Low Value
CUST069298,33552.45,Medium Value
CUST069299,5665.63,Low Value
CUST069300,7490.95,Low Value
CUST069301,4073.76,Low Value
CUST069302,23972.54,Medium Value
CUST069303,39786.97,Medium Value
CUST069304,9230.63,Low Value
CUST069305,20993.87,Medium Value
CUST069306,2537.93,Low Value
CUST069307,30843.96,Medium Value
CUST069308,44937.35,High Value
CUST069309,336.29,Low Value
CUST069310,31022.38,Medium Value
CUST069311,12744.81,Low Value
CUST069312,25047.2,Medium Value
CUST069313,1458.1,Low Value
CUST069314,18033.36,Low Value
CUST069315,40058.29,High Value
CUST069316,26147.7,Medium Value
CUST069317,48693.42,High Value
CUST069318,5848.77,Low Value
CUST069319,34718.94,Medium Value
CUST069320,32087.36,Medium Value
CUST069321,46212.12,High Value
CUST069322,22648.28,Medium Value
CUST069323,3636.2,Low Value
CUST069324,21258.0,Medium Value
CUST069325,46359.99,High Value
CUST069326,48301.56,High Value
CUST069327,49193.11,High Value
CUST069328,37840.62,Medium Value
CUST069329,31235.54,Medium Value
CUST069330,49348.02,High Value
CUST069331,23689.55,Medium Value
CUST069332,40326.47,High Value
CUST069333,8882.07,Low Value
CUST069334,15454.7,Low Value
CUST069335,5506.96,Low Value
CUST069336,27972.26,Medium Value
CUST069337,4317.97,Low Value
CUST069338,40507.81,High Value
CUST069339,41782.83,High Value
CUST069340,33288.22,Medium Value
CUST069341,21347.25,Medium Value
CUST069342,48411.0,High Value
CUST069343,30451.39,Medium Value
CUST069344,46084.79,High Value
CUST069345,8301.11,Low Value
CUST069346,12508.43,Low Value
CUST069347,35478.86,Medium Value
CUST069348,28664.74,Medium Value
CUST069349,44163.12,High Value
CUST069350,1608.96,Low Value
CUST069351,19758.96,Low Value
CUST069352,22063.65,Medium Value
CUST069353,17193.12,Low Value
CUST069354,25723.75,Medium Value
CUST069355,47548.47,High Value
CUST069356,10397.33,Low Value
CUST069357,37248.47,Medium Value
CUST069358,36120.76,Medium Value
CUST069359,36850.64,Medium Value
CUST069360,38107.84,Medium Value
CUST069361,45205.7,High Value
CUST069362,9541.71,Low Value
CUST069363,23527.14,Medium Value
CUST069364,30905.71,Medium Value
CUST069365,9192.97,Low Value
CUST069366,34334.77,Medium Value
CUST069367,40488.91,High Value
CUST069368,6384.18,Low Value
CUST069369,285.31,Low Value
CUST069370,39119.43,Medium Value
CUST069371,46561.48,High Value
CUST069372,13308.58,Low Value
CUST069373,23594.41,Medium Value
CUST069374,8371.65,Low Value
CUST069375,17910.03,Low Value
CUST069376,32949.63,Medium Value
CUST069377,18381.01,Low Value
CUST069378,14817.88,Low Value
CUST069379,45322.75,High Value
CUST069380,6787.47,Low Value
CUST069381,38573.6,Medium Value
CUST069382,28544.39,Medium Value
CUST069383,40637.7,High Value
CUST069384,16177.27,Low Value
CUST069385,49707.28,High Value
CUST069386,3253.77,Low Value
CUST069387,4933.88,Low Value
CUST069388,21777.84,Medium Value
CUST069389,46633.41,High Value
CUST069390,22763.09,Medium Value
CUST069391,42433.41,High Value
CUST069392,16622.52,Low Value
CUST069393,4817.16,Low Value
CUST069394,21082.07,Medium Value
CUST069395,45293.78,High Value
CUST069396,20464.43,Medium Value
CUST069397,24933.2,Medium Value
CUST069398,8374.51,Low Value
CUST069399,22399.75,Medium Value
CUST069400,11578.65,Low Value
CUST069401,14499.32,Low Value
CUST069402,18368.05,Low Value
CUST069403,44125.7,High Value
CUST069404,30630.61,Medium Value
CUST069405,11740.54,Low Value
CUST069406,3712.99,Low Value
CUST069407,10708.34,Low Value
CUST069408,4833.85,Low Value
CUST069409,2798.76,Low Value
CUST069410,1862.72,Low Value
CUST069411,41701.97,High Value
CUST069412,46975.23,High Value
CUST069413,46318.89,High Value
CUST069414,8593.43,Low Value
CUST069415,45314.24,High Value
CUST069416,35284.39,Medium Value
CUST069417,47675.45,High Value
CUST069418,25288.78,Medium Value
CUST069419,43484.19,High Value
CUST069420,43880.83,High Value
CUST069421,28156.0,Medium Value
CUST069422,23905.62,Medium Value
CUST069423,49180.85,High Value
CUST069424,13049.93,Low Value
CUST069425,45359.7,High Value
CUST069426,44696.86,High Value
CUST069427,41250.01,High Value
CUST069428,19188.02,Low Value
CUST069429,7634.01,Low Value
CUST069430,32722.35,Medium Value
CUST069431,40973.82,High Value
CUST069432,46785.45,High Value
CUST069433,13073.42,Low Value
CUST069434,29804.36,Medium Value
CUST069435,33161.75,Medium Value
CUST069436,39813.48,Medium Value
CUST069437,36354.66,Medium Value
CUST069438,28402.14,Medium Value
CUST069439,43028.59,High Value
CUST069440,31960.67,Medium Value
CUST069441,45326.22,High Value
CUST069442,1648.42,Low Value
CUST069443,37433.86,Medium Value
CUST069444,30764.76,Medium Value
CUST069445,48434.83,High Value
CUST069446,20368.24,Medium Value
CUST069447,28200.23,Medium Value
CUST069448,47778.79,High Value
CUST069449,39349.26,Medium Value
CUST069450,42580.9,High Value
CUST069451,20001.55,Low Value
CUST069452,27441.41,Medium Value
CUST069453,43994.66,High Value
CUST069454,32143.63,Medium Value
CUST069455,3193.14,Low Value
CUST069456,37018.33,Medium Value
CUST069457,6018.31,Low Value
CUST069458,49636.22,High Value
CUST069459,18395.57,Low Value
CUST069460,12595.31,Low Value
CUST069461,881.8,Low Value
CUST069462,17063.79,Low Value
CUST069463,27556.44,Medium Value
CUST069464,20458.65,Medium Value
CUST069465,46834.39,High Value
CUST069466,35764.55,Medium Value
CUST069467,41150.65,High Value
CUST069468,43773.61,High Value
CUST069469,18275.21,Low Value
CUST069470,7920.71,Low Value
CUST069471,19503.03,Low Value
CUST069472,27010.22,Medium Value
CUST069473,41077.29,High Value
CUST069474,39985.82,Medium Value
CUST069475,49343.76,High Value
CUST069476,7340.78,Low Value
CUST069477,17178.32,Low Value
CUST069478,37999.24,Medium Value
CUST069479,28374.65,Medium Value
CUST069480,13426.54,Low Value
CUST069481,49700.27,High Value
CUST069482,23651.53,Medium Value
CUST069483,25469.69,Medium Value
CUST069484,40210.37,High Value
CUST069485,24519.77,Medium Value
CUST069486,8872.49,Low Value
CUST069487,25953.6,Medium Value
CUST069488,12853.91,Low Value
CUST069489,49083.83,High Value
CUST069490,44094.96,High Value
CUST069491,11945.82,Low Value
CUST069492,18228.21,Low Value
CUST069493,20603.83,Medium Value
CUST069494,37614.5,Medium Value
CUST069495,26721.6,Medium Value
CUST069496,11076.04,Low Value
CUST069497,40678.1,High Value
CUST069498,5234.25,Low Value
CUST069499,21901.92,Medium Value
CUST069500,41140.7,High Value
CUST069501,6747.19,Low Value
CUST069502,3169.93,Low Value
CUST069503,46249.4,High Value
CUST069504,19753.56,Low Value
CUST069505,31469.54,Medium Value
CUST069506,36205.38,Medium Value
CUST069507,42213.0,High Value
CUST069508,33689.83,Medium Value
CUST069509,39490.59,Medium Value
CUST069510,40668.0,High Value
CUST069511,21913.34,Medium Value
CUST069512,19992.73,Low Value
CUST069513,46820.07,High Value
CUST069514,49749.18,High Value
CUST069515,22058.6,Medium Value
CUST069516,49488.99,High Value
CUST069517,41111.14,High Value
CUST069518,2999.8,Low Value
CUST069519,12517.95,Low Value
CUST069520,11165.88,Low Value
CUST069521,46640.31,High Value
CUST069522,39877.7,Medium Value
CUST069523,13348.25,Low Value
CUST069524,23552.38,Medium Value
CUST069525,25814.24,Medium Value
CUST069526,27168.26,Medium Value
CUST069527,13280.84,Low Value
CUST069528,28304.68,Medium Value
CUST069529,43447.51,High Value
CUST069530,41983.27,High Value
CUST069531,22919.64,Medium Value
CUST069532,17831.8,Low Value
CUST069533,6768.92,Low Value
CUST069534,48411.26,High Value
CUST069535,15331.53,Low Value
CUST069536,11276.81,Low Value
CUST069537,550.84,Low Value
CUST069538,2185.81,Low Value
CUST069539,36274.86,Medium Value
CUST069540,38999.38,Medium Value
CUST069541,18469.57,Low Value
CUST069542,20785.57,Medium Value
CUST069543,47133.45,High Value
CUST069544,36646.22,Medium Value
CUST069545,33837.13,Medium Value
CUST069546,42492.33,High Value
CUST069547,37852.19,Medium Value
CUST069548,43073.95,High Value
CUST069549,49647.87,High Value
CUST069550,45666.6,High Value
CUST069551,22329.67,Medium Value
CUST069552,37515.27,Medium Value
CUST069553,41467.05,High Value
CUST069554,10274.8,Low Value
CUST069555,10500.66,Low Value
CUST069556,1942.28,Low Value
CUST069557,25729.16,Medium Value
CUST069558,35626.56,Medium Value
CUST069559,35368.98,Medium Value
CUST069560,42224.49,High Value
CUST069561,17675.55,Low Value
CUST069562,9037.18,Low Value
CUST069563,33658.2,Medium Value
CUST069564,9294.69,Low Value
CUST069565,6887.24,Low Value
CUST069566,7351.29,Low Value
CUST069567,13788.82,Low Value
CUST069568,40857.52,High Value
CUST069569,37590.42,Medium Value
CUST069570,43271.65,High Value
CUST069571,1631.62,Low Value
CUST069572,41091.85,High Value
CUST069573,10218.49,Low Value
CUST069574,47931.7,High Value
CUST069575,16825.86,Low Value
CUST069576,33448.33,Medium Value
CUST069577,20495.27,Medium Value
CUST069578,5333.09,Low Value
CUST069579,26138.47,Medium Value
CUST069580,2180.57,Low Value
CUST069581,35357.75,Medium Value
CUST069582,19079.02,Low Value
CUST069583,42427.72,High Value
CUST069584,28654.26,Medium Value
CUST069585,28316.11,Medium Value
CUST069586,36351.76,Medium Value
CUST069587,29203.66,Medium Value
CUST069588,28920.36,Medium Value
CUST069589,24002.91,Medium Value
CUST069590,3677.98,Low Value
CUST069591,10090.81,Low Value
CUST069592,32730.6,Medium Value
CUST069593,40367.13,High Value
CUST069594,19805.55,Low Value
CUST069595,48632.13,High Value
CUST069596,45870.05,High Value
CUST069597,48040.51,High Value
CUST069598,45032.26,High Value
CUST069599,28591.82,Medium Value
CUST069600,40712.23,High Value
CUST069601,38490.17,Medium Value
CUST069602,1051.05,Low Value
CUST069603,40067.6,High Value
CUST069604,14357.33,Low Value
CUST069605,12350.32,Low Value
CUST069606,7189.09,Low Value
CUST069607,33575.73,Medium Value
CUST069608,41961.26,High Value
CUST069609,6418.29,Low Value
CUST069610,31094.27,Medium Value
